Dataset,Num nodes,Enc,Dec,Emb loss,Mean,Std,Best,Bad time,Enc time,Dec time
zoo,64,Direct,centroid,-1.0,13.634904582602315,-1.0,13.634904582602315,0.0,-1.0,0.0007259845733642578
zoo,64,Direct,centroid,-1.0,13.634904582602315,-1.0,13.634904582602315,0.0,-1.0,0.0007271766662597656
zoo,64,Direct,centroid,-1.0,13.634904582602315,-1.0,13.634904582602315,0.0,-1.0,0.0007181167602539062
zoo,64,Direct,centroid,-1.0,13.634904582602315,-1.0,13.634904582602315,0.0,-1.0,0.000728607177734375
zoo,64,Direct,centroid,-1.0,13.634904582602315,-1.0,13.634904582602315,0.0,-1.0,0.00070953369140625
zoo,64,Direct,centroid,-1.0,13.634904582602315,-1.0,13.634904582602315,0.0,-1.0,0.0007317066192626953
zoo,64,Direct,centroid,-1.0,13.634904582602315,-1.0,13.634904582602315,0.0,-1.0,0.0006685256958007812
zoo,64,Direct,median,-1.0,21.23960510922271,-1.0,21.23960510922271,0.0,-1.0,0.0007534027099609375
zoo,64,Direct,median,-1.0,21.23960510922271,-1.0,21.23960510922271,0.0,-1.0,0.000762939453125
zoo,64,Direct,median,-1.0,21.23960510922271,-1.0,21.23960510922271,0.0,-1.0,0.00064849853515625
zoo,64,Direct,median,-1.0,21.23960510922271,-1.0,21.23960510922271,0.0,-1.0,0.0007538795471191406
zoo,64,Direct,median,-1.0,21.23960510922271,-1.0,21.23960510922271,0.0,-1.0,0.0006496906280517578
zoo,64,Direct,median,-1.0,21.23960510922271,-1.0,21.23960510922271,0.0,-1.0,0.0006525516510009766
zoo,64,Direct,median,-1.0,21.23960510922271,-1.0,21.23960510922271,0.0,-1.0,0.0006399154663085938
zoo,64,Direct,median,-1.0,21.23960510922271,-1.0,21.23960510922271,0.0,-1.0,0.0006930828094482422
zoo,64,Direct,median,-1.0,21.23960510922271,-1.0,21.23960510922271,0.0,-1.0,0.0006349086761474609
zoo,64,Direct,median,-1.0,21.23960510922271,-1.0,21.23960510922271,0.0,-1.0,0.0006477832794189453
zoo,64,Direct,ward,-1.0,227.62303965596473,-1.0,227.62303965596473,0.0,-1.0,0.0007634162902832031
zoo,64,Direct,ward,-1.0,227.62303965596473,-1.0,227.62303965596473,0.0,-1.0,0.0007798671722412109
zoo,64,Direct,ward,-1.0,227.62303965596473,-1.0,227.62303965596473,0.0,-1.0,0.0007097721099853516
zoo,64,Direct,ward,-1.0,227.62303965596473,-1.0,227.62303965596473,0.0,-1.0,0.0007560253143310547
zoo,64,Direct,ward,-1.0,227.62303965596473,-1.0,227.62303965596473,0.0,-1.0,0.0006990432739257812
zoo,64,Direct,ward,-1.0,227.62303965596473,-1.0,227.62303965596473,0.0,-1.0,0.0006918907165527344
zoo,64,Direct,ward,-1.0,227.62303965596473,-1.0,227.62303965596473,0.0,-1.0,0.0007002353668212891
zoo,64,Direct,ward,-1.0,227.62303965596473,-1.0,227.62303965596473,0.0,-1.0,0.0007016658782958984
zoo,64,Direct,ward,-1.0,227.62303965596473,-1.0,227.62303965596473,0.0,-1.0,0.0007009506225585938
zoo,64,Direct,ward,-1.0,227.62303965596473,-1.0,227.62303965596473,0.0,-1.0,0.0007534027099609375
zoo,64,Hyp,NJ,7.3464252997945785,9.474582085150875,-1.0,9.474582085150875,0.0,0.007675647735595703,0.42529988288879395
zoo,64,Hyp,NJ,7.345388923166079,9.477738556268449,-1.0,9.477738556268449,0.0,480.46291422843933,0.5076909065246582
zoo,64,Hyp,NJ,7.34713455609719,9.474907784435008,-1.0,9.474907784435008,0.0,482.6618402004242,0.6607930660247803
zoo,64,Hyp,NJ,7.345688477122029,9.478135344422812,-1.0,9.478135344422812,0.0,482.1364538669586,0.5340080261230469
zoo,64,Hyp,NJ,7.345305803566561,9.474545728994816,-1.0,9.474545728994816,0.0,486.3891792297363,0.493823766708374
zoo,64,Hyp,NJ,7.34502042828009,9.47824873672456,-1.0,9.47824873672456,0.0,483.0355136394501,0.6305267810821533
zoo,64,Hyp,NJ,7.345340544843847,9.476417915546081,-1.0,9.476417915546081,0.0,490.27997398376465,0.8414828777313232
zoo,64,Hyp,NJ,7.346500245507777,9.583922263161764,-1.0,9.583922263161764,0.0,498.9653389453888,0.5181610584259033
zoo,64,Hyp,NJ,7.345659065592078,9.476024777661118,-1.0,9.476024777661118,0.0,498.2939212322235,0.515449047088623
zoo,64,Hyp,NJ,7.34561055213227,9.478413682113706,-1.0,9.478413682113706,0.0,540.6586859226227,0.7644469738006592
